depth	min95%	max95%	best	acc.rate
0	-582	-59	-354	7.66
10	-499	9	-277	7.66
20	-416	80	-201	7.66
30	-334	151	-124	7.66
40	-251	222	-48	7.66
50	-169	292	29	7.66
60	-85	362	105	7.66
70	-1	432	182	7.66
80	84	501	259	7.66
90	165	571	335	7.66
100	249	640	412	7.66
110	332	708	488	7.66
120	416	778	565	7.66
130	498	848	641	7.66
140	580	909	718	7.66
150	660	976	794	7.66
160	742	1047	871	7.66
170	824	1120	948	7.66
180	906	1192	1024	7.66
190	986	1265	1101	7.66
200	1067	1334	1177	7.66
210	1146	1401	1254	7.66
220	1225	1472	1330	7.66
230	1302	1543	1407	7.65
240	1383	1614	1483	7.65
250	1464	1686	1560	7.64
260	1539	1757	1636	7.63
270	1616	1828	1712	7.62
280	1693	1899	1789	7.6
290	1769	1975	1865	7.59
300	1844	2046	1940	7.57
310	1918	2126	2016	7.54
320	1991	2201	2091	7.52
330	2064	2271	2166	7.49
340	2133	2341	2241	7.47
350	2208	2416	2316	7.43
360	2281	2489	2390	7.4
370	2350	2563	2464	7.37
380	2419	2640	2537	7.33
390	2488	2713	2610	7.29
400	2558	2787	2683	7.25
410	2628	2861	2755	7.2
420	2697	2936	2827	7.15
430	2766	3009	2898	7.1
440	2832	3081	2969	7.05
450	2897	3151	3039	7
460	2961	3221	3109	6.94
470	3026	3290	3178	6.88
480	3090	3359	3247	6.82
490	3154	3428	3315	6.76
500	3219	3494	3382	6.69
510	3284	3560	3449	6.62
520	3346	3628	3514	6.55
530	3408	3693	3580	6.48
540	3468	3763	3644	6.41
550	3528	3831	3708	6.34
560	3588	3902	3771	6.27
570	3646	3973	3833	6.22
580	3705	4046	3895	6.16
590	3762	4118	3957	6.11
600	3820	4187	4018	6.07
610	3880	4260	4078	6.03
620	3938	4331	4138	6
630	3996	4398	4198	5.97
640	4053	4473	4258	5.94
650	4111	4544	4317	5.92
660	4168	4615	4376	5.91
670	4226	4686	4435	5.89
680	4284	4759	4494	5.89
690	4342	4828	4553	5.89
700	4400	4897	4612	5.89
710	4455	4966	4671	5.9
720	4514	5035	4730	5.91
730	4571	5102	4789	5.93
740	4631	5169	4848	5.95
750	4692	5235	4908	5.98
760	4755	5301	4968	6.01
770	4817	5368	5028	6.05
780	4877	5434	5089	6.09
790	4939	5498	5150	6.14
800	4998	5563	5212	6.19
810	5061	5631	5274	6.25
820	5122	5698	5337	6.31
830	5187	5764	5400	6.38
840	5255	5827	5464	6.45
850	5319	5888	5529	6.52
860	5384	5948	5595	6.6
870	5448	6009	5661	6.69
880	5512	6072	5728	6.78
890	5579	6132	5796	6.85
900	5648	6191	5865	6.91
910	5714	6251	5934	6.93
920	5781	6318	6004	6.94
930	5850	6376	6073	6.91
940	5919	6429	6142	6.86
950	5989	6489	6210	6.79
960	6060	6542	6278	6.69
970	6131	6587	6344	6.56
980	6203	6652	6409	6.42
990	6274	6700	6473	6.28
1000	6338	6759	6535	6.16
1010	6405	6828	6596	6.05
1020	6469	6905	6656	5.96
1030	6532	6986	6715	5.88
1040	6597	7055	6774	5.82
1050	6660	7134	6832	5.77
1060	6722	7204	6889	5.74
1070	6784	7276	6947	5.72
1080	6846	7358	7004	5.71
1090	6904	7436	7061	5.71
1100	6954	7516	7118	NA
