"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	1	1	1	3
3	0	1	1	1	3
8	0	1	1	1	3
13	0	1	1	1	3
18	0	1	1	1	3
23	0	1	1	1	3
28	0	1	1	1	3
33	0	1	1	1	3
38	0	1	1	1	3
43	0	1	1	1	3
48	0	1	1	1	3
53	0	1	1	1	3
58	0	1	1	1	3
63	0	1	1	1	3
68	0	1	1	1	3
73	0	1	1	1	3
78	0	1	1	1	3
83	0	1	1	1	3
88	0	1	1	1	3
93	0	1	1	1	3
98	0	1	1	1	3
103	0	1	1	1	3
108	0	1	1	1	3
113	0	1	1	1	3
118	0	1	1	1	3
123	0	1	1	1	3
128	0	1	1	1	3
133	0	1	1	1	3
138	0	1	1	1	3
143	0	1	1	1	3
148	0	1	1	1	3
153	0	1	1	1	3
158	0	1	1	1	3
163	0	1	1	1	3
168	0	1	1	1	3
173	0	1	1	1	3
