depth	min95%	max95%	best	acc.rate
0	-231	144	-79	10.9
10	-88	201	30	10.9
20	50	273	139	10.9
30	145	342	247	10.37
40	211	411	344	8.84
50	258	464	422	6.31
55	278	483	451	4.67
60	303	502	470	2.94
65	329	522	483	2.02
70	354	540	493	2.08
75	385	558	505	3.11
80	428	584	524	5.12
85	479	619	555	8.09
90	544	670	603	12.04
95	631	743	673	16.97
100	735	840	769	22.71
105	853	965	894	28.39
110	995	1120	1047	33.85
115	1162	1302	1227	39.1
120	1351	1507	1432	44.13
125	1565	1736	1663	48.95
130	1808	1991	1917	53.54
135	2067	2275	2193	57.93
140	2358	2584	2491	62.09
145	2671	2942	2810	66.05
150	3007	3333	3148	70.28
155	3363	3748	3509	75.12
160	3740	4201	3895	80.58
165	4157	4670	4310	86.65
170	4590	5151	4757	93.34
175	5071	5642	5238	100.6
180	5545	6142	5752	105.51
210	7981	8772	8470	60.84
215	8305	9097	8757	52.25
230	9066	9926	9402	34.56
235	9278	10182	9567	31.36
240	9491	10435	9720	29.5
245	9639	10684	9866	28.98
250	9721	10936	10011	NA
