depth	min95%	max95%	best	acc.rate
0	-212	130	-68	9.71
10	-89	192	29	9.71
20	34	255	126	9.71
30	152	320	223	9.71
40	263	388	320	9.71
50	352	458	417	9.71
55	403	494	466	9.71
60	438	529	505	4.97
65	471	551	530	4.97
70	504	576	554	4.97
75	537	602	579	4.97
80	566	628	604	4.97
85	598	656	629	4.97
90	630	682	654	4.97
95	655	710	679	4.97
100	763	819	787	46.51
105	993	1050	1019	46.51
110	1221	1285	1252	46.51
115	1446	1521	1484	46.51
120	1672	1760	1717	46.51
125	1898	2002	1949	46.51
130	2122	2239	2182	46.51
135	2346	2477	2415	46.51
140	2570	2716	2647	46.51
145	2794	2958	2880	68.05
150	3146	3293	3220	68.05
155	3496	3627	3560	68.05
160	3841	3971	3901	68.05
165	4185	4318	4241	68.05
170	4523	4669	4581	68.05
175	4856	5024	4921	136.63
180	5545	5689	5604	136.63
210	8389	8561	8468	33.72
215	8559	8743	8637	33.72
230	9057	9292	9143	33.72
235	9221	9485	9311	33.72
240	9384	9677	9480	33.72
245	9542	9870	9649	33.72
250	9698	10060	9817	NA
