depth	min95%	max95%	best	acc.rate
0	-768	687	-478	27.14
10	-469	887	-207	27.14
20	-170	1088	64	27.14
30	129	1288	336	27.14
40	426	1484	607	27.14
50	719	1682	878	27.14
60	1000	1882	1150	27.14
70	1272	2083	1421	27.08
80	1530	2285	1691	26.88
90	1785	2484	1958	26.52
100	2036	2676	2221	26
110	2279	2870	2478	25.34
120	2520	3061	2728	24.51
130	2756	3239	2969	23.54
140	2984	3419	3200	22.41
150	3205	3599	3418	21.13
160	3413	3769	3623	19.82
170	3616	3943	3816	18.58
180	3807	4122	3996	17.41
190	3992	4292	4165	16.3
200	4164	4451	4324	15.26
210	4327	4600	4472	14.29
220	4481	4738	4611	13.38
230	4628	4866	4741	12.54
240	4762	4985	4862	11.77
250	4886	5094	4977	11.06
260	5002	5194	5085	10.42
270	5106	5290	5186	9.85
280	5206	5380	5282	9.34
290	5299	5465	5374	8.9
300	5388	5546	5461	8.53
310	5474	5627	5545	8.23
320	5558	5708	5626	8
330	5643	5789	5705	7.83
340	5725	5863	5783	7.73
350	5806	5940	5860	7.7
360	5884	6024	5937	7.73
370	5962	6104	6015	7.84
380	6043	6188	6094	8.01
390	6127	6271	6175	8.25
400	6211	6356	6259	8.55
410	6298	6443	6346	8.92
420	6388	6533	6437	9.29
430	6482	6625	6532	9.67
440	6578	6716	6630	10.04
450	6681	6809	6732	10.42
460	6788	6914	6838	10.79
470	6897	7023	6948	11.17
480	7010	7136	7061	11.55
490	7127	7254	7178	11.93
500	7247	7375	7299	12.31
510	7370	7501	7424	12.69
520	7498	7633	7553	13.05
530	7627	7768	7685	13.38
540	7759	7903	7820	13.67
550	7895	8043	7958	13.94
560	8030	8184	8098	14.17
570	8165	8327	8241	14.37
580	8297	8473	8385	14.53
590	8434	8621	8531	14.67
600	8573	8769	8678	14.77
610	8710	8921	8826	14.83
620	8850	9075	8975	14.87
630	8987	9232	9123	14.88
640	9123	9390	9272	14.88
650	9258	9548	9421	14.88
660	9394	9705	9570	14.88
670	9529	9861	9718	14.88
680	9665	10022	9867	14.88
690	9802	10181	10016	14.88
700	9938	10339	10165	14.88
710	10072	10501	10313	14.88
720	10206	10662	10462	14.88
730	10340	10823	10611	14.88
740	10474	10984	10760	14.88
750	10607	11144	10908	14.88
760	10741	11306	11057	14.88
770	10875	11467	11206	14.88
780	11009	11628	11355	14.88
790	11143	11789	11503	14.88
800	11278	11950	11652	NA
