depth	min95%	max95%	best	acc.rate
0	-1022	-661	-867	30.49
10	-699	-371	-562	30.49
20	-377	-80	-257	30.49
30	-56	213	48	30.49
40	264	505	352	30.49
50	586	798	657	30.49
60	902	1088	962	30.49
70	1212	1375	1267	30.49
80	1519	1667	1572	30.49
90	1821	1958	1877	30.49
100	2121	2257	2182	30.49
110	2421	2568	2487	30.49
120	2720	2882	2792	30.49
130	3017	3198	3097	30.49
140	3312	3515	3402	30.49
150	3599	3826	3698	12.89
160	3738	3942	3827	12.89
170	3875	4060	3956	12.89
180	4012	4179	4084	12.89
190	4145	4299	4213	12.89
200	4278	4424	4342	12.89
210	4412	4548	4471	12.89
220	4540	4684	4600	12.89
230	4668	4821	4729	12.89
240	4793	4957	4858	12.89
250	4898	5065	4964	8.26
260	4984	5143	5046	8.26
270	5069	5219	5129	8.26
280	5153	5296	5211	8.26
290	5238	5374	5294	8.26
300	5321	5452	5377	8.26
310	5406	5530	5459	8.26
320	5489	5610	5542	8.26
330	5571	5690	5624	8.26
340	5654	5768	5707	8.26
350	5736	5849	5790	8.26
360	5819	5931	5872	8.26
370	5900	6011	5955	8.26
380	5982	6092	6038	8.26
390	6063	6174	6120	8.26
400	6143	6258	6203	8.26
410	6239	6351	6297	10.89
420	6351	6457	6406	10.89
430	6461	6564	6515	10.89
440	6573	6674	6624	10.89
450	6679	6786	6733	10.89
460	6784	6899	6842	10.89
470	6890	7012	6951	10.89
480	6994	7125	7060	10.89
490	7096	7240	7169	10.89
500	7200	7357	7278	10.89
510	7306	7476	7389	15.03
520	7459	7619	7539	15.03
530	7616	7765	7689	15.03
540	7769	7913	7840	15.03
550	7920	8067	7990	15.03
560	8067	8221	8140	15.03
570	8213	8375	8291	15.03
580	8360	8531	8441	15.03
590	8504	8687	8591	15.03
600	8648	8847	8741	15.03
610	8789	9005	8892	15.03
620	8931	9165	9042	15.03
630	9063	9321	9185	15.03
640	9202	9483	9335	15.03
650	9341	9647	9486	15.03
660	9477	9808	9636	15.03
670	9613	9976	9786	15.03
680	9752	10140	9936	15.03
690	9886	10305	10087	15.03
700	10022	10470	10237	15.03
710	10158	10632	10387	15.03
720	10295	10795	10538	15.03
730	10432	10956	10688	15.03
740	10569	11117	10838	15.03
750	10706	11280	10989	15.03
760	10840	11443	11139	15.03
770	10976	11607	11289	15.03
780	11113	11772	11440	15.03
790	11248	11935	11590	15.03
800	11383	12099	11740	NA
