"ID","C14_age","cal_BP","error","reservoir","depth","thickness","Rcode"
5023,NA,NA,NA,"",0,NA,"TOP_C"
5024,350,"",60,"",25,10,"C14"
5025,6000,"",80,"",130,40,"C14"
5026,NA,NA,NA,"",160,NA,"BOT_C"
