"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	1	1	1	3
5	0	1	1	1	3
10	0	1	1	1	3
15	0	1	1	1	3
20	0	1	1	1	3
25	0	1	1	1	3
30	0	1	1	1	3
35	0	1	1	0	2
40	0	1	0	0	1
45	0	1	0	0	1
50	0	1	0	0	1
55	0	1	0	0	1
60	0	1	0	0	1
65	0	1	0	0	1
70	0	1	1	1	3
75	0	1	1	1	3
80	0	1	1	1	3
85	0	1	1	1	3
90	0	1	1	0	2
95	0	1	0	0	1
100	0	1	0	0	1
105	0	1	0	0	1
110	0	1	0	0	1
115	0	1	1	1	3
120	0	1	1	1	3
125	0	1	0	0	1
130	0	1	1	1	3
135	0	1	1	1	3
140	0	1	1	0	2
145	0	1	1	1	3
150	0	1	1	1	3
155	0	1	1	1	3
160	0	1	1	1	3
165	0	1	1	0	2
170	0	1	0	0	1
175	0	1	0	0	1
180	0	1	1	1	3
185	0	1	1	1	3
190	0	1	1	0	2
195	0	1	0	0	1
200	0	1	0	0	1
205	0	0	0	0	0
210	0	0	0	0	0
215	0	0	0	0	0
220	0	0	0	0	0
225	0	0	0	0	0
230	0	0	0	0	0
235	0	0	0	0	0
240	0	0	0	0	0
245	0	0	0	0	0
250	0	0	0	0	0
255	0	0	0	0	0
260	0	0	0	0	0
265	0	0	0	0	0
270	0	0	0	0	0
275	0	0	0	0	0
280	0	0	0	0	0
285	0	0	0	0	0
290	0	0	0	0	0
295	0	0	0	0	0
300	0	0	0	0	0
305	0	0	0	0	0
310	0	0	0	0	0
315	0	0	0	0	0
320	0	0	0	0	0
325	0	0	0	0	0
330	0	0	0	0	0
335	0	0	0	0	0
340	0	0	0	0	0
345	0	0	0	0	0
350	0	0	0	0	0
355	0	1	0	0	1
360	0	1	0	0	1
365	0	1	1	1	3
370	0	1	1	1	3
