ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
4774,,0,50,,0,,TOP_C
4775,1585,,40,,25.5,1,C14
4776,4720,,40,,80.5,1,C14
4777,8455,,40,,120.5,1,C14
4778,10760,,40,,130.5,1,C14
4779,12450,,80,,154.5,1,C14
4780,25720,,200,,179.5,1,C14
4781,47900,,1700,,375.5,1,C14
