ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
930,1650,,40,,30,4,C14
931,2740,,50,,41,1,C14
932,3220,,40,,51,1,C14
933,7980,,70,,61,1,C14
934,9380,,70,,81,1,C14
935,9590,,70,,101,1,C14
936,9720,,60,,122,1,C14
937,9820,,70,,126,1,C14
938,11030,,80,,133.3,0.5,C14
939,38600,,1000,,138,1,C14
940,46600,,2900,,148,1,C14
941,41400,,1500,,188,1,C14
942,43900,,1900,,198,1,C14
943,43700,,2000,,248,1,C14
944,50850,,2000,,280.8,2.5,C14
