depth	min95%	max95%	best	acc.rate
85	9776	10396	10107	16.31
90	9907	10426	10181	16.31
100	10140	10539	10344	16.31
110	10272	10824	10507	16.31
120	10329	10823	10544	-0.47
130	10333	10815	10539	-0.47
140	10280	10978	10535	7.67
150	10402	10870	10611	7.67
160	10368	11044	10688	7.67
165	10322	11155	10723	NA
