depth	min95%	max95%	best	acc.rate
160	-197	1439	817	9.32
190	135	1673	1096	9.32
250	814	2143	1656	9.32
350	1843	2947	2588	9.32
388	2246	3274	2942	9.32
410	2485	3484	3147	9.32
430	2684	3681	3333	9.33
465	3017	4036	3660	9.38
480	3165	4194	3801	9.42
510	3462	4517	4085	9.52
550	3876	4946	4470	9.72
580	4176	5289	4764	9.92
610	4487	5629	5065	10.16
650	4891	6098	5478	10.53
685	5264	6523	5853	10.92
690	5325	6585	5908	10.98
710	5563	6838	6130	11.22
750	6018	7327	6589	11.77
784	6445	7757	6998	12.29
810	6777	8088	7323	12.72
850	7321	8606	7846	13.45
880	7755	8996	8258	14.03
910	8202	9398	8688	14.66
930	8519	9669	8985	15.1
950	8842	9944	9291	15.55
970	9182	10223	9607	16.03
985	9443	10433	9849	16.39
1020	10085	10936	10438	17.28
1044	10546	11289	10860	17.93
1070	11059	11682	11335	18.65
1085	11369	11917	11618	19.08
1105	11795	12245	12005	19.67
1125	12243	12606	12405	20.28
1145	12672	13035	12816	20.9
1160	12943	13381	13133	21.38
1180	13271	13860	13566	21.95
1200	13598	14355	14010	22.42
1220	13918	14859	14462	22.75
1260	14557	15921	15376	22.83
1310	15345	17170	16497	21.79
1435	17205	19948	18863	16.04
1460	17580	20387	19253	15.16
1520	18457	21407	20114	13.63
1540	18732	21786	20383	13.29
1560	18985	22108	20646	13.05
1656	20367	23666	21886	13.13
1690	20826	24295	22341	13.66
1725	21344	24931	22831	14.42
1800	22530	26681	23990	16.65
1824	22932	27286	24400	17.53
1925	24863	30226	26389	22.15
1976	26043	31682	27589	25.03
2118	29117	36047	31814	34.96
2190	30781	38329	34440	37.1
2210	31237	38926	35179	36.71
2230	31707	39564	35907	35.91
2295	33268	41461	38099	31.28
2320	33865	42031	38860	29.5
2340	34340	42650	39436	28.13
2442	36807	44927	41984	21.98
2460	37248	45329	42372	21.04
2490	38006	46145	42981	19.56
2523	38795	46870	43603	18.07
2528	38915	46991	43692	17.86
2551	39464	47577	44093	16.92
2566	39821	47910	44342	16.34
2586	40328	48420	44662	15.62
2606	40818	48927	44968	14.95
2628	41317	49442	45290	14.28
2690	42636	50754	46125	12.72
2710	43124	51092	46376	12.32
2730	43554	51521	46619	11.98
2745	43895	51839	46797	11.75
2785	44677	52801	47258	11.3
2867	46276	54431	48167	11.01
2905	46730	55020	48586	11.01
2945	46891	55767	49026	11.01
3000	47011	56872	49632	11.01
3020	47063	57296	49853	11.01
3049	47105	57909	50172	NA
