"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
160	0	0	0	0	0
190	0	1	0	0	1
250	0	1	0	0	1
350	0	1	1	1	3
388	0	1	1	1	3
410	0	1	1	1	3
430	1	1	1	1	4
465	1	1	1	0	3
480	1	1	1	0	3
510	1	1	0	0	2
550	1	1	0	0	2
580	1	1	0	0	2
610	1	0	0	0	1
650	1	0	0	0	1
685	1	0	0	0	1
690	1	0	0	0	1
710	1	0	0	0	1
750	1	0	0	0	1
784	1	0	0	0	1
810	1	0	0	0	1
850	1	0	0	0	1
880	1	0	0	0	1
910	1	0	0	0	1
930	1	0	0	0	1
950	1	0	0	0	1
970	1	0	0	0	1
985	1	0	0	0	1
1020	1	0	0	0	1
1044	1	0	0	0	1
1070	1	1	0	0	2
1085	1	1	0	0	2
1105	1	1	0	0	2
1125	1	1	1	1	4
1145	1	1	1	1	4
1160	1	1	1	1	4
1180	1	1	1	1	4
1200	1	1	1	1	4
1220	1	1	1	1	4
1260	1	1	0	0	2
1310	1	1	1	1	4
1435	1	1	0	0	2
1460	1	0	0	0	1
1520	1	0	0	0	1
1540	1	0	0	0	1
1560	1	1	0	0	2
1656	1	1	1	1	4
1690	1	1	1	1	4
1725	1	1	1	1	4
1800	1	1	0	0	2
1824	1	1	0	0	2
1925	1	0	0	0	1
1976	1	0	0	0	1
2118	1	1	1	1	4
2190	1	1	0	0	2
2210	1	1	0	0	2
2230	1	1	1	1	4
2295	1	1	0	0	2
2320	1	0	0	0	1
2340	1	0	0	0	1
2442	1	0	0	0	1
2460	1	0	0	0	1
2490	1	0	0	0	1
2523	1	0	0	0	1
2528	1	0	0	0	1
2551	1	0	0	0	1
2566	1	0	0	0	1
2586	1	0	0	0	1
2606	1	0	0	0	1
2628	1	0	0	0	1
2690	1	0	0	0	1
2710	1	0	0	0	1
2730	1	0	0	0	1
2745	1	0	0	0	1
2785	1	0	0	0	1
2867	0	1	0	0	1
2905	0	1	0	0	1
2945	0	1	0	0	1
3000	0	1	1	1	3
3020	0	1	1	1	3
3049	0	1	1	1	3
