depth	min95%	max95%	best	acc.rate
0	-94	101	2	49.37
2	15	191	100	49.37
4	120	283	199	49.37
6	219	376	298	49.37
8	321	476	397	49.37
10	417	573	495	49.37
12	511	675	594	49.37
14	602	776	693	49.37
16	691	879	792	49.37
18	781	988	890	49.37
20	870	1099	989	49.37
22	960	1203	1088	49.37
24	1230	1476	1359	222.17
26	1680	1911	1804	222.17
28	2132	2348	2248	222.17
30	2584	2789	2692	222.17
32	3036	3230	3137	222.17
34	3479	3669	3581	222.17
36	3927	4114	4025	222.17
38	4368	4556	4470	222.17
40	4811	5000	4914	222.17
42	5249	5444	5358	222.17
44	5688	5888	5803	222.17
46	6124	6334	6247	222.17
48	6561	6779	6691	222.17
50	6996	7228	7136	222.17
52	7429	7676	7580	222.17
54	7859	8128	8024	222.17
56	8836	9068	8976	729.31
58	10348	10503	10434	729.31
60	11831	11957	11893	729.31
62	13269	13441	13352	729.31
64	14688	14939	14810	NA
