"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
1014,NA,NA,NA,"",0,NA,"TOP_C"
1015,210,"",70,"",5930,NA,"C14"
1016,380,"",50,"",6700,NA,"C14"
1017,1460,"",290,"",7210,NA,"C14"
1018,2350,"",230,"",7810,NA,"C14"
1019,920,"",130,"",7830,NA,"C14"
1020,1250,"",120,"",7830,NA,"C14"
1021,3220,"",70,"",9210,NA,"C14"
1022,4910,"",180,"",10006,NA,"C14"
1023,20400,"",120,"",13008,NA,"C14"
1024,21200,"",370,"",13008,NA,"C14"
