ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
1012,,-35,10,,50,,TOP_U
1013,,-14,5,,2520,,Marker
1014,,53,5,,4150,,Marker
1015,210,,70,,5930,,C14
1015b,,350,10,,6480,,Marker
1016,380,,50,,6700,,C14
1017,1460,,290,,7210,,C14
1018,2350,,230,,7810,,C14
1019,920,,130,,7830,,C14
1020,1250,,120,,7830,,C14
1021,3220,,70,,9210,,C14
1022,4910,,180,,10006,,C14
1022a,,9100,500,,10120,,18O
1022b,,10300,600,,10380,,18O
1023,20400,,120,,13008,,C14
1024,21200,,370,,13008,,C14
