depth	min95%	max95%	best	acc.rate
0	202	396	298	11.5
20	438	610	528	11.48
40	658	839	756	11.31
60	872	1077	979	10.97
80	1092	1323	1195	10.7
100	1315	1579	1417	11.76
120	1568	1863	1671	13.82
140	1853	2180	1966	15.74
160	2158	2538	2298	17.47
180	2485	2944	2662	19.01
200	2823	3382	3055	20.36
220	3173	3837	3474	21.52
240	3527	4277	3911	21.95
260	3864	4684	4341	20.82
280	4191	5048	4735	18.13
300	4502	5363	5063	14.55
350	5242	5930	5646	9.75
400	5961	6367	6143	11.18
420	6242	6576	6386	13.33
440	6466	6825	6670	14.99
460	6718	7117	6979	15.86
480	7014	7462	7300	16.37
500	7366	7872	7640	17.85
520	7775	8331	8020	20.43
540	8271	8864	8461	24.08
560	8861	9442	8986	28.83
