depth	min95%	max95%	best	acc.rate
1	-95	107	-1	92.89
3	90	284	185	92.89
5	266	477	371	92.89
7	432	672	557	92.89
9	598	872	743	92.89
11	759	1078	928	92.89
13	920	1279	1114	92.89
15	1075	1491	1300	92.89
17	1228	1707	1486	92.89
19	1383	1924	1672	92.89
21	1540	2138	1857	92.89
23	1696	2353	2043	92.89
25	1848	2565	2229	92.89
27	2001	2782	2415	92.89
29	2153	3000	2600	92.89
31	2308	3217	2786	92.89
33	2441	3331	2908	28.78
35	2530	3355	2965	28.78
37	2627	3401	3023	28.78
39	2705	3448	3081	28.78
41	2760	3534	3138	28.78
43	2792	3632	3196	28.78
45	2837	3725	3253	28.78
47	2862	3833	3311	139.12
49	3180	4074	3589	139.12
51	3490	4305	3867	139.12
53	3785	4549	4145	139.12
55	4072	4793	4424	139.12
57	4353	5050	4702	139.12
59	4627	5335	4980	139.12
61	4887	5624	5258	139.12
63	5147	5922	5537	139.12
65	5407	6235	5815	139.12
69	5869	6872	6371	139.12
71	6108	7185	6650	59.6
73	6287	7254	6769	59.6
79	6784	7470	7126	59.6
81	6918	7579	7246	59.6
83	7023	7710	7365	59.6
87	7216	8076	7603	59.6
91	7358	8269	7770	23.66
93	7421	8290	7817	23.66
96	7481	8371	7888	23.66
99	7536	8474	7959	23.66
101	7568	8571	8006	23.66
103	7579	8628	8054	23.66
105	7600	8743	8101	23.66
107	7609	8827	8148	23.66
109	7613	8910	8196	23.66
113	7640	9093	8290	23.66
115	7649	9204	8338	23.66
117	7656	9337	8385	23.66
119	7665	9453	8432	NA
