"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3747,NA,NA,NA,"",0,0,"TOP_U"
3748,610,"",100,"",335,10,"C14"
3749,785,"",100,"",565,10,"C14"
3750,NA,NA,NA,"",750,0,"BOT_U"
