depth	min95%	max95%	best	acc.rate
10	-1250	-413	-816	41.64
20	-788	-32	-400	41.64
30	-326	350	17	41.64
40	134	731	433	41.64
50	589	1112	849	41.64
60	1054	1493	1266	41.64
70	1513	1874	1682	41.64
80	1956	2258	2099	41.64
90	2396	2650	2515	41.64
100	2828	3050	2932	41.75
110	3263	3482	3351	42.1
120	3693	3919	3774	42.7
130	4129	4379	4205	43.54
140	4567	4835	4645	44.63
150	4997	5298	5097	45.94
160	5423	5774	5562	47.02
170	5856	6248	6035	47.69
180	6297	6713	6514	47.93
190	6746	7189	6992	47.76
200	7200	7670	7468	47.17
210	7646	8153	7935	46.16
220	8115	8646	8391	44.85
230	8558	9123	8837	44.52
240	8957	9603	9286	45.56
250	9322	10079	9751	47.97
270	10184	11098	10786	56.51
280	10711	11644	11362	58.81
290	11304	12209	11959	60.75
300	11949	12798	12574	62.41
