depth	min95%	max95%	best	acc.rate
10	-39	-9	-34	33.95
20	289	333	305	33.95
30	616	676	645	33.95
40	943	1020	984	33.95
50	1270	1363	1324	33.95
60	1597	1710	1663	33.95
70	1923	2058	2003	33.95
80	2250	2407	2342	33.95
90	2577	2755	2682	33.95
100	2904	3104	3021	33.95
110	3230	3451	3361	33.95
120	3556	3799	3700	33.95
130	3882	4148	4040	33.95
140	4209	4497	4379	33.95
150	4534	4846	4719	33.95
160	4860	5194	5058	33.95
170	5186	5543	5398	33.95
180	5513	5891	5737	33.95
190	5839	6240	6077	33.95
200	6166	6589	6416	33.95
210	6492	6937	6756	33.95
220	6819	7286	7095	NA
