depth	min95%	max95%	best	acc.rate
5	-100	94	-1	12.41
13	17	181	98	12.41
19	102	246	173	12.41
25	184	313	247	12.41
31	262	381	322	12.41
38	353	466	408	12.41
43	416	528	470	12.41
48	476	590	533	12.41
52	522	643	582	12.41
56	734	850	792	92.53
60	1097	1223	1162	92.53
65	1534	1699	1625	92.53
69	1872	2087	1995	92.53
74	2470	2704	2604	151.03
79	3242	3452	3359	151.03
82	3705	3906	3812	151.03
85	4163	4359	4265	151.03
90	4914	5125	5020	151.03
94	5509	5736	5625	151.03
100	6388	6659	6531	151.03
104	6969	7277	7135	151.03
109	7624	7980	7815	151.03
114	8354	8761	8570	151.03
118	8936	9388	9174	NA
