"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2659,NA,NA,NA,"",0,0,"TOP_C"
2660,5900,"",70,"",63,0,"C14"
2661,8290,"",45,"",98,0,"C14"
2662,NA,NA,NA,"",99,0,"BOT_U"
