depth	min95%	max95%	best	acc.rate
0	-101	94	1	11.03
12.5	48	223	139	11.03
25	186	362	277	11.03
37.5	322	507	415	11.03
50	452	657	553	11.03
62.5	581	806	690	11.03
75	704	959	828	11.03
87.5	822	1112	966	11.03
100	942	1271	1104	7.08
112.5	1065	1324	1193	7.08
125	1168	1399	1281	7.08
137.5	1259	1489	1370	7.08
150	1327	1606	1458	2.5
162.5	1365	1627	1490	2.5
175	1394	1658	1521	2.5
187.5	1413	1690	1552	2.5
200	1434	1735	1583	2.5
212.5	1451	1787	1615	2.5
225	1465	1838	1646	2.5
237.5	1478	1898	1677	2.5
250	1489	1970	1709	2.5
275.5	1514	2100	1772	2.5
300	1525	2224	1834	NA
