ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3658,,0,50,,10,1,TOP_U
3659,400,,80,,32.5,5,C14
3660,1830,,100,,52.5,5,C14
3661,2580,,100,,77.5,5,C14
3662,3030,,100,,114.5,5,C14
3663,3520,,140,,135,4,C14
3664,3840,,140,,145.5,5,C14
3665,5780,,160,,198,2,C14
3666,8230,,140,,281.7,8,C14
3667,8710,,120,,315,20,C14
