depth	min95%	max95%	best	acc.rate
1	10	226	112	19.21
3	53	260	150	19.21
5	95	294	189	19.21
7	138	329	227	19.21
9	181	363	265	19.21
11	222	397	304	19.21
13	265	431	342	19.21
15	307	466	381	19.21
17	349	501	419	19.21
19	390	535	457	19.21
21	431	571	496	19.21
23	471	605	534	19.21
25	513	640	573	19.21
27	555	675	611	19.21
29	597	710	650	19.21
31	639	745	688	19.21
33	679	780	726	19.21
35	719	816	765	19.21
37	759	854	803	19.21
39	799	891	842	19.21
41	838	927	880	19.21
43	878	963	918	19.21
45	917	1001	957	19.21
47	957	1040	995	19.21
49	996	1077	1034	19.21
51	1035	1116	1072	19.21
53	1073	1153	1110	19.21
55	1111	1191	1149	19.21
57	1149	1231	1187	19.21
59	1188	1270	1226	19.21
61	1226	1311	1264	19.21
63	1263	1352	1303	19.21
65	1299	1393	1341	19.21
67	1335	1436	1379	19.21
69	1371	1479	1418	19.21
71	1406	1521	1456	19.21
73	1441	1562	1495	19.21
75	1475	1605	1533	NA
