"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3347,NA,NA,NA,"",1,0,"TOP_U"
3348,2410,"",60,"",45,0,"C14"
3349,2775,"",55,"",50,0,"C14"
3350,3500,"",55,"",55,0,"C14"
3351,6030,"",100,"",85,0,"C14"
3352,6160,"",100,"",85,0,"C14"
3353,7440,"",70,"",113,0,"C14"
