depth	min95%	max95%	best	acc.rate
1	-2969	1453	-831	75.69
6	-2365	1595	-452	75.69
9	-2002	1680	-225	75.69
13	-1519	1793	78	75.69
17	-1036	1907	380	75.69
21	-552	2020	683	75.69
25	-69	2132	986	75.69
29	415	2247	1289	75.69
33	907	2353	1591	75.69
37	1396	2459	1894	75.69
41	1881	2566	2197	75.69
45	2348	2694	2500	75.69
49	2709	2923	2802	75.69
53	3319	3530	3417	179.7
57	3866	4146	3989	106.43
61	4305	4548	4415	106.43
65	4734	4955	4841	106.43
69	5157	5378	5267	106.43
73	5571	5810	5692	106.43
77	5974	6250	6118	106.43
81	6382	6696	6544	106.43
85	6784	7147	6969	46.22
89	6996	7300	7154	46.22
93	7205	7473	7339	46.22
97	7404	7642	7524	46.22
101	7594	7820	7709	46.22
105	7764	7998	7894	46.22
109	7919	8185	8079	46.22
113	8076	8379	8264	46.22
117	8236	8583	8448	46.22
121	8391	8793	8633	46.22
125	8542	9004	8818	46.22
129	8700	9216	9003	46.22
133	8861	9429	9188	46.22
137	9015	9642	9373	46.22
141	9164	9857	9558	46.22
145	9313	10072	9743	46.22
149	9463	10286	9928	46.22
153	9613	10499	10112	46.22
157	9762	10716	10297	46.22
161	9911	10931	10482	46.22
169	10210	11366	10852	46.22
173	10359	11583	11037	46.22
177	10508	11800	11222	46.22
181	10658	12017	11407	46.22
185	10807	12233	11591	46.22
189	10957	12449	11776	NA
