"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3165,5040,"",50,"",20,1,"C14"
3166,4805,"",47,"",70,1,"C14"
3167,816,"",38,"",125,1,"C14"
3168,353,"",43,"",150,1,"C14"
3169,610,"",43,"",203,1,"C14"
3170,2187,"",41,"",240,1,"C14"
3171,3444,"",41,"",272,1,"C14"
3172,NA,NA,NA,"",275,NA,"BOT_C"
