ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3024,2160,,500,,55,30,C14
3025,2340,,500,,55,30,C14
3026,3830,,500,,270,40,C14
3027,4110,,500,,270,40,C14
