depth	min95%	max95%	best	acc.rate
0	786	2913	1824	9.86
10	930	2954	1923	9.86
20	1078	3012	2021	9.86
30	1219	3069	2120	9.86
40	1370	3129	2219	9.86
50	1522	3191	2317	9.86
60	1673	3241	2416	9.86
70	1804	3301	2515	9.86
80	1938	3357	2613	9.86
90	2049	3419	2712	9.86
100	2181	3484	2810	9.86
110	2301	3563	2909	9.86
120	2416	3636	3008	9.86
130	2535	3720	3106	9.86
140	2649	3807	3205	9.86
150	2762	3892	3303	9.86
160	2863	3991	3402	9.86
170	2954	4087	3501	9.86
180	3049	4190	3599	9.86
190	3133	4309	3698	9.86
200	3216	4418	3796	9.86
210	3294	4526	3895	9.86
220	3367	4651	3994	9.86
230	3428	4773	4092	9.86
240	3489	4892	4191	9.86
250	3555	5026	4289	9.86
260	3612	5159	4388	9.86
270	3680	5289	4487	9.86
280	3745	5431	4585	9.86
290	3811	5567	4684	9.86
300	3872	5713	4783	9.86
310	3931	5851	4881	9.86
320	3987	5984	4980	9.86
330	4042	6119	5078	9.86
340	4100	6265	5177	9.86
350	4161	6411	5276	9.86
360	4223	6559	5374	9.86
370	4271	6701	5473	9.86
380	4317	6848	5571	9.86
390	4371	6985	5670	9.86
400	4423	7132	5769	9.86
410	4464	7284	5867	9.86
420	4510	7437	5966	9.86
430	4562	7586	6064	9.86
440	4629	7716	6163	9.86
450	4685	7862	6262	9.86
460	4735	8016	6360	9.86
470	4796	8170	6459	9.86
480	4854	8324	6558	NA
