"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3278,6130,"",50,"",68,1,"C14"
3279,7680,"",60,"",157,1,"C14"
3280,7680,"",60,"",266,1,"C14"
3281,8120,"",60,"",322,1,"C14"
3282,8330,"",50,"",398,1,"C14"
