depth	min95%	max95%	best	acc.rate
5	5755	6254	6018	16.17
10	5843	6327	6099	16.17
15	5934	6398	6180	16.17
20	6024	6471	6261	16.17
70	6917	7191	7070	16.17
75	7006	7266	7150	16.17
80	7096	7345	7231	16.17
85	7186	7420	7312	16.17
90	7275	7496	7393	16.17
100	7452	7655	7555	16.17
130	7960	8128	8040	16.17
150	8283	8463	8363	16.17
160	8395	8579	8477	0.01
165	8398	8572	8477	0.01
170	8402	8568	8477	0.01
175	8405	8565	8477	0.01
180	8407	8563	8477	0.01
190	8412	8557	8477	0.01
195	8413	8554	8477	0.01
210	8410	8550	8477	0.01
225	8411	8549	8477	0.01
230	8408	8551	8478	0.01
235	8406	8553	8478	0.01
240	8404	8558	8478	0.01
245	8403	8560	8478	0.01
260	8391	8574	8478	0.01
265	8388	8580	8478	0.01
275	8493	8666	8574	10.64
280	8541	8716	8627	10.64
285	8581	8773	8680	10.64
295	8657	8898	8787	10.64
305	8719	9026	8893	10.64
325	8841	9264	9085	3.52
330	8874	9266	9102	3.52
335	8906	9272	9120	3.52
340	8943	9281	9137	3.52
355	9044	9311	9190	3.52
360	9073	9322	9208	3.52
365	9096	9335	9225	3.52
370	9111	9347	9243	3.52
380	9131	9378	9278	3.52
395	9147	9441	9331	3.52
400	9153	9467	9349	3.52
405	9158	9493	9366	3.52
415	9168	9550	9402	3.52
440	9192	9702	9490	3.52
445	9196	9735	9507	NA
