"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
5	0	1	0	0	1
10	0	1	0	0	1
15	0	1	1	1	3
20	0	1	1	1	3
70	0	1	1	1	3
75	0	1	1	1	3
80	0	1	1	1	3
85	0	1	1	1	3
90	0	1	1	1	3
100	0	1	1	1	3
130	0	1	1	1	3
150	0	1	1	1	3
160	0	1	1	1	3
165	0	1	1	1	3
170	0	1	1	1	3
175	0	1	1	1	3
180	0	1	1	1	3
190	0	1	1	1	3
195	0	1	1	1	3
210	0	1	1	1	3
225	0	1	1	1	3
230	0	1	1	1	3
235	0	1	1	1	3
240	0	1	1	1	3
245	0	1	1	1	3
260	0	1	1	1	3
265	0	1	1	1	3
275	0	1	1	1	3
280	0	1	1	1	3
285	0	1	1	1	3
295	0	1	1	1	3
305	0	1	1	1	3
325	0	1	1	1	3
330	0	1	1	1	3
335	0	1	1	1	3
340	0	1	1	1	3
355	0	1	1	1	3
360	0	1	1	1	3
365	0	1	1	1	3
370	0	1	1	1	3
380	0	1	1	1	3
395	0	1	1	1	3
400	0	1	1	1	3
405	0	1	1	1	3
415	0	1	1	1	3
440	0	1	1	1	3
445	0	1	1	1	3
