"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
4913,580,"",70,"",37,0,"C14"
4914,1020,"",50,"",37,0,"C14"
4915,1070,"",35,"",50,0,"C14"
4916,1470,"",40,"",57,0,"C14"
4917,1850,"",40,"",57,0,"C14"
4918,3200,"",45,"",90,0,"C14"
4919,130,"",35,"",100,0,"C14"
4920,12750,"",65,"",140,0,"C14"
4921,NA,NA,NA,"",NA,NA,"BOT_U"
