"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3610,NA,NA,NA,"",0,0,"TOP_C"
3611,830,"",160,"",115,6,"C14"
3612,1320,"",160,"",281,4,"C14"
3613,2170,"",150,"",317,4,"C14"
3614,3140,"",140,"",346.5,5,"C14"
3615,3020,"",130,"",446.5,5,"C14"
3616,3040,"",80,"",490,10,"C14"
3617,NA,NA,NA,"",495,0,"BOT_C"
