depth	min95%	max95%	best	acc.rate
0	-77	-44	-58	3.18
2	-64	-40	-52	3.48
4	-54	-33	-44	4.36
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
NA	NA	NA	NA	NA
32	-42	-3	-26	11.75
34	-31	45	2	21.37
36	-2	121	51	34.64
38	52	229	128	51.58
40	142	370	241	72.18
42	278	548	397	96.41
44	470	767	603	121.25
46	709	1026	857	143.67
48	1001	1321	1154	163.64
50	1340	1652	1491	181.16
52	1706	2012	1861	196.24
54	2082	2396	2260	208.86
56	2496	2801	2683	219.04
58	2931	3223	3125	226.77
60	3386	3658	3582	232.04
62	3848	4106	4048	234.88
64	4307	4564	4518	235.26
66	4785	5027	4988	233.76
68	5261	5510	5455	232.52
70	5742	5991	5919	231.8
72	6223	6482	6383	231.62
74	6702	6970	6846	231.96
76	7184	7460	7310	232.84
78	7646	7949	7777	234.24
80	8106	8433	8246	236.17
82	8570	8921	8719	238.62
84	9049	9407	9198	241.4
86	9530	9901	9682	243.34
88	10001	10391	10169	244.23
90	10459	10882	10658	244.08
92	10900	11369	11146	242.89
94	11331	11852	11630	240.65
96	11766	12324	12110	237.36
98	12187	12795	12583	233.03
100	12599	13261	13046	227.66
102	12987	13718	13499	221.24
104	13359	14168	13937	213.77
106	13721	14604	14361	205.26
108	14071	15024	14767	195.72
110	14411	15427	15153	185.79
112	14739	15808	15520	176.13
114	15054	16173	15867	166.76
116	15355	16517	16196	157.67
118	15644	16840	16507	148.87
120	15920	17145	16801	140.34
122	16178	17430	17077	132.1
124	16421	17698	17337	124.14
126	16660	17950	17582	116.46
128	16892	18184	17811	109.07
130	17113	18403	18026	101.96
132	17323	18601	18226	95.13
134	17523	18793	18413	88.58
136	17708	18964	18587	82.32
138	17891	19122	18749	76.34
140	18065	19267	18898	70.64
142	18230	19403	19037	65.22
144	18384	19528	19165	60.09
146	18531	19643	19282	55.23
148	18666	19749	19391	50.67
150	18798	19847	19490	46.38
152	18923	19933	19580	42.37
154	19040	20015	19663	38.65
156	19136	20089	19739	35.21
158	19240	20148	19808	32.06
160	19354	20205	19870	29.18
162	19442	20258	19927	26.59
164	19525	20305	19979	24.28
166	19604	20353	20027	22.25
168	19693	20394	20070	20.51
170	19767	20428	20111	19.05
172	19835	20460	20148	17.87
174	19885	20504	20183	16.97
176	19922	20543	20217	16.35
178	19949	20578	20250	16.02
180	19982	20622	20281	15.96
NA	NA	NA	NA	NA
