"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3043,NA,NA,NA,"",0,0,"TOP_U"
3044,10280,"",90,"",127.5,15,"C14"
3045,10380,"",90,"",277.5,15,"C14"
3046,NA,NA,NA,"",575,0,"BOT_U"
