"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3150,NA,NA,NA,"",230,0,"TOP_C"
3151,12030,"",360,"",230,0,"C14"
3152,11900,"",90,"",260,0,"C14"
3153,12530,"",45,"",290,0,"C14"
3154,12560,"",45,"",330,0,"C14"
3155,NA,NA,NA,"",350,0,"BOT_C"
