depth	min95%	max95%	best	acc.rate
0	-982	-706	-847	47.03
2	-873	-624	-753	47.03
4	-764	-542	-659	47.03
6	-655	-460	-565	47.03
8	-546	-378	-470	47.03
10	-437	-296	-376	47.03
12	-328	-213	-282	47.03
14	-218	-131	-188	47.03
16	-110	-49	-94	47.03
18	-12	40	0	47.03
20	74	137	94	47.03
22	160	235	188	47.03
24	246	334	282	47.03
26	331	443	376	47.03
28	417	550	470	47.03
30	503	657	564	47.03
32	587	766	658	47.03
34	671	875	752	23.52
36	734	956	823	47.03
38	815	1066	917	47.03
40	900	1174	1011	47.03
42	984	1283	1105	47.03
44	1067	1391	1199	NA
