depth	min95%	max95%	best	acc.rate
5	-67	257	58	17.36
10	27	335	145	17.36
15	120	413	231	17.36
20	214	489	318	17.36
25	307	566	405	17.36
30	401	645	492	17.36
35	493	721	578	17.36
40	585	799	665	17.36
45	676	878	752	17.36
50	767	957	839	17.36
55	857	1035	926	17.36
60	948	1114	1012	17.36
65	1039	1196	1099	17.36
70	1128	1277	1186	17.36
75	1217	1358	1273	17.36
80	1306	1439	1360	17.36
85	1394	1521	1446	17.36
90	1479	1603	1533	17.36
95	1565	1684	1620	17.36
100	1651	1768	1707	17.36
105	1738	1856	1793	17.36
110	1823	1943	1880	17.36
115	1908	2031	1967	17.36
120	1992	2121	2054	17.36
125	2073	2211	2141	17.36
130	2154	2303	2227	17.36
135	2233	2397	2314	17.36
140	2311	2491	2401	17.36
145	2389	2585	2488	17.36
150	2465	2678	2574	17.36
155	2544	2771	2661	17.36
160	2621	2864	2748	17.36
165	2697	2958	2835	17.36
170	2773	3051	2922	17.36
175	2852	3145	3008	17.36
180	2928	3239	3095	17.36
185	3005	3332	3182	17.36
190	3081	3426	3269	17.36
195	3157	3520	3356	NA
