"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3790,NA,NA,NA,"",0,0,"TOP_U"
3791,293,"",41,"",42.5,3,"C14"
3792,498,"",40,"",65.5,1,"C14"
3793,626,"",33,"",97.5,3,"C14"
3794,729,"",44,"",148.5,1,"C14"
