"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2664,630,"",50,"",54,8,"C14"
2665,2210,"",50,"",71.5,9,"C14"
2666,6630,"",100,"",106.5,3,"C14"
