depth	min95%	max95%	best	acc.rate
0	-3254	-95	-1691	222.27
11	-646	2182	754	222.27
20	1481	4057	2754	222.27
29	3610	5935	4755	222.27
41	6446	8436	7422	222.27
44	7152	9064	8089	222.27
49	8335	10114	9200	222.27
56	9995	11572	10756	222.27
71	13536	14716	14090	222.27
80	15647	16591	16090	222.27
90	17978	18698	18313	222.27
104	21195	21689	21425	222.27
119	24497	25051	24759	222.27
130	26338	26930	26615	115.28
140	27469	28114	27768	115.28
149	28408	29285	28806	115.28
153	28805	29823	29267	262.53
161	30712	32095	31367	262.53
169	32381	34798	33467	262.53
185	35557	40361	37668	NA
