"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	0	0	0	0
11	0	0	0	0	0
20	0	0	0	0	0
29	0	0	0	0	0
41	0	0	0	0	0
44	0	0	0	0	0
49	0	0	0	0	0
56	0	0	0	0	0
71	0	0	0	0	0
80	0	0	0	0	0
90	0	1	1	1	3
104	0	0	0	0	0
119	0	1	1	1	3
130	0	1	1	0	2
140	0	0	0	0	0
149	0	1	1	1	3
153	0	1	1	1	3
161	0	1	0	0	1
169	0	0	0	0	0
185	0	1	1	0	2
