depth	min95%	max95%	best	acc.rate
5	-49	2	-41	8.85
10	-17	49	4	8.81
20	45	143	91	8.52
30	104	239	173	7.95
40	160	331	249	7.11
50	211	414	316	6.18
60	258	484	374	5.33
70	302	543	424	4.55
80	342	592	466	3.85
90	375	628	502	3.23
100	407	663	532	2.68
110	439	686	556	2.2
120	467	700	576	1.8
130	493	715	593	1.48
140	515	724	606	1.23
150	536	737	618	1.06
160	554	750	628	0.96
170	566	756	637	0.94
180	577	758	647	0.99
190	575	767	657	1.06
205	551	780	673	1.07
210	540	787	679	1.06
220	512	793	689	0.99
230	494	803	698	0.88
240	463	811	706	0.72
250	437	819	713	0.52
260	418	841	717	0.28
270	398	858	719	-0.01
280	377	897	717	-0.29
290	361	966	714	-0.32
300	363	1048	711	-0.08
310	373	1138	713	0.45
320	392	1229	721	1.25
330	417	1331	738	2.34
340	457	1443	767	3.7
350	515	1565	811	5.35
360	593	1705	873	7.27
370	697	1848	956	9.48
380	825	2004	1061	11.96
390	974	2164	1193	14.73
400	1156	2337	1354	17.77
410	1361	2531	1546	21.09
420	1571	2735	1773	24.45
430	1765	2946	2031	27.4
440	1976	3165	2317	29.95
450	2197	3395	2626	32.09
460	2421	3637	2955	33.82
470	2656	3893	3300	35.14
480	2900	4147	3655	36.05
490	3161	4417	4018	36.56
500	3421	4758	4385	NA
