depth	min95%	max95%	best	acc.rate
874	1294	1786	1502	20.6
890	1669	2055	1832	20.6
906	2034	2330	2162	20.6
933	2646	2803	2718	20.6
949	2974	3126	3047	20.57
965	3272	3460	3375	20.35
981	3553	3801	3698	19.92
997	3831	4135	4012	19.27
1013	4107	4460	4314	18.47
1034	4468	4876	4695	17.83
1050	4755	5185	4978	17.69
1082	5343	5814	5551	18.34
1114	5991	6468	6164	20.23
1132	6379	6858	6542	21.83
1146	6702	7180	6857	23.35
1162	7089	7577	7245	25.23
1178	7496	7991	7662	26.96
1194	7930	8430	8105	28.54
1210	8383	8882	8573	29.95
1226	8872	9356	9061	31.21
1232	9058	9541	9250	31.64
1246	9507	9974	9699	32.56
1262	10030	10479	10227	33.46
1278	10549	10998	10768	34.2
1294	11081	11525	11319	34.78
1310	11621	12056	11879	35.2
1326	12150	12603	12445	35.46
1346	12818	13315	13155	35.57
1349	12922	13422	13262	35.57
1350	12956	13458	13298	35.57
1352	13025	13530	13369	35.57
1354	13088	13605	13440	35.57
1366	13486	14039	13867	35.57
1388	14221	14862	14649	35.57
1392	14354	15012	14792	35.57
1394	14421	15086	14863	35.57
1400	14618	15311	15076	35.57
1404	14748	15461	15218	35.57
1410	14925	15686	15432	35.57
1428	15502	16363	16072	35.57
1450	16229	17185	16855	35.57
1458	16500	17485	17139	35.57
1474	17013	18085	17708	35.57
1490	17526	18686	18278	35.57
1500	17859	19060	18633	NA
