depth	min95%	max95%	best	acc.rate
874	1149	1740	1439	21.41
890	1551	2024	1782	21.41
906	1951	2307	2124	21.41
933	2608	2788	2702	21.41
949	2964	3112	3045	21.41
965	3283	3479	3388	21.41
981	3570	3871	3730	21.41
997	3855	4278	4073	21.41
1013	4152	4608	4390	18.17
1034	4561	4962	4771	18.17
1050	4867	5229	5062	18.17
1082	5485	5806	5643	18.17
1114	6066	6419	6225	18.17
1132	6383	6776	6552	18.17
1146	6617	7056	6806	18.17
1162	7081	7508	7266	32.26
1178	7612	8002	7782	32.26
1194	8134	8499	8298	32.26
1210	8658	9001	8814	32.26
1226	9180	9500	9330	32.26
1232	9377	9689	9524	32.26
1246	9830	10131	9975	32.26
1262	10346	10643	10491	32.26
1278	10857	11156	11007	32.26
1294	11368	11676	11524	32.26
1310	11874	12207	12040	32.26
1326	12376	12734	12556	32.26
1346	12978	13390	13185	32.26
1349	13074	13491	13282	32.26
1350	13106	13525	13314	32.26
1352	13166	13593	13378	32.26
1354	13226	13661	13443	32.26
1366	13597	14064	13830	32.26
1388	14284	14802	14540	32.26
1392	14407	14938	14669	32.26
1394	14468	15006	14733	32.26
1400	14657	15206	14927	32.26
1404	14783	15338	15056	32.26
1410	14971	15540	15249	32.26
1428	15531	16147	15830	32.26
1450	16210	16879	16540	32.26
1458	16458	17150	16798	32.26
1474	16950	17689	17314	32.26
1490	17436	18223	17830	32.26
1500	17740	18559	18152	NA
