"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
4801,2820,"",10,"",941,3,"C14"
4802,3880,"",80,"",1005,10,"C14"
4803,6060,"",80,"",1150,10,"C14"
4804,11360,"",110,"",1345.5,5,"C14"
