depth	min95%	max95%	best	acc.rate
0	-939	-486	-686	36.23
10	-508	-168	-324	36.23
20	-80	147	38	36.23
25	124	307	220	36.23
30	316	468	401	36.23
35	505	638	582	36.23
40	689	831	763	36.29
45	867	1037	945	36.47
50	1040	1238	1128	36.77
55	1208	1446	1312	37.17
60	1380	1650	1499	37.69
65	1555	1855	1689	38.33
70	1735	2060	1882	39.08
75	1916	2265	2079	39.94
80	2103	2470	2281	40.91
85	2296	2678	2487	42
90	2493	2884	2699	42.64
95	2689	3089	2912	42.46
100	2887	3299	3123	41.47
105	3081	3504	3327	39.65
110	3275	3694	3520	37.02
115	3463	3877	3700	34.28
120	3641	4061	3866	31.92
125	3818	4231	4022	29.93
130	3988	4397	4168	28.32
135	4144	4551	4307	27.09
140	4296	4699	4440	26.23
145	4441	4842	4570	25.75
150	4582	4978	4699	25.49
155	4715	5108	4826	25.32
160	4845	5232	4952	25.25
165	4971	5358	5078	25.27
170	5096	5477	5205	25.4
175	5222	5593	5332	25.62
180	5349	5710	5461	25.94
185	5475	5826	5592	26.36
190	5606	5955	5724	26.88
195	5741	6072	5860	27.5
200	5879	6222	5999	28.21
205	6022	6358	6141	29.02
210	6171	6505	6288	29.93
215	6325	6661	6440	30.94
220	6483	6821	6597	32.05
225	6651	6986	6760	33.26
230	6822	7151	6928	34.56
235	6995	7318	7104	35.96
240	7171	7482	7287	37.46
245	7341	7645	7477	38.85
250	7501	7825	7674	39.97
255	7661	8004	7875	40.85
260	7831	8192	8081	41.46
265	7994	8386	8289	41.82
270	8165	8592	8498	NA
