depth	min95%	max95%	best	acc.rate
0	-1656	-734	-1296	44.68
5	-1416	-531	-1073	44.68
10	-1177	-341	-849	44.68
25	-446	262	-179	44.68
40	276	854	491	44.68
45	513	1061	715	44.68
50	754	1269	938	44.68
65	1467	1906	1608	44.68
75	1925	2323	2055	44.67
85	2337	2746	2501	44.38
95	2734	3157	2942	43.73
105	3130	3578	3375	42.71
130	4080	4577	4398	38.57
150	4775	5292	5124	33.61
155	4944	5458	5289	32.17
160	5112	5618	5448	30.8
170	5424	5915	5744	28.28
180	5718	6185	6016	26.05
190	5986	6437	6268	24.13
200	6231	6670	6502	22.52
210	6466	6889	6721	21.2
220	6696	7113	6928	20.19
235	7022	7447	7224	19.25
245	7222	7667	7415	19.12
255	7422	7882	7607	19.45
270	7727	8220	7907	20.81
280	7943	8452	8122	22.29
285	8053	8575	8235	23.2
290	8169	8699	8353	24.2
295	8293	8824	8476	25.15
305	8547	9090	8735	26.9
310	8679	9223	8871	27.68
325	9068	9636	9301	29.7
340	9480	10057	9758	31.2
360	10040	10654	10395	32.42
375	10455	11126	10884	32.74
380	10589	11295	11048	32.74
385	10720	11469	11212	32.74
395	10999	11841	11539	32.74
408	11353	12319	11965	32.74
415	11545	12582	12194	NA
