depth	min95%	max95%	best	acc.rate
0	-1661	-983	-1349	44.42
5	-1424	-784	-1127	44.42
10	-1186	-583	-905	44.42
25	-473	24	-239	44.42
40	239	640	428	44.42
45	475	845	650	44.42
50	713	1054	872	44.42
65	1414	1688	1538	44.42
75	1852	2088	1960	44.42
85	2308	2519	2404	44.42
95	2740	2955	2849	44.42
105	3158	3398	3293	44.42
130	4184	4535	4403	44.42
150	4988	5458	5292	44.42
155	5157	5626	5460	22.77
160	5294	5736	5574	22.77
170	5560	5962	5801	22.77
180	5820	6184	6029	22.77
190	6072	6414	6257	22.77
200	6295	6644	6485	22.77
210	6507	6880	6712	22.77
220	6705	7128	6940	22.77
235	7001	7471	7263	15.36
245	7196	7598	7417	15.36
255	7385	7742	7570	15.36
270	7630	7977	7801	15.36
280	7768	8166	7954	15.36
285	7830	8263	8031	15.36
290	7943	8385	8154	33.95
295	8120	8541	8324	33.95
305	8469	8870	8664	33.95
310	8637	9032	8833	33.95
325	9129	9554	9343	33.95
340	9609	10121	9852	33.95
360	10240	10896	10531	33.95
375	10699	11479	11040	33.95
380	10832	11656	11193	33.95
385	10977	11853	11363	33.95
395	11272	12256	11702	33.95
408	11655	12771	12143	33.95
415	11861	13054	12381	NA
