depth	min95%	max95%	best	acc.rate
5	-132	70	-2	4.86
10	-95	99	23	5.12
15	-73	129	49	5.54
20	-46	163	78	6.13
25	-16	200	110	6.87
30	12	241	146	7.79
35	49	286	187	8.86
40	90	338	234	10.1
45	134	395	287	11.5
50	189	461	348	13.08
55	255	538	417	14.89
60	327	623	495	16.95
65	415	720	584	19.25
70	517	830	686	21.79
75	634	963	800	24.58
80	762	1113	929	27.61
85	912	1278	1073	30.88
90	1073	1464	1235	34.41
95	1249	1668	1414	38.26
100	1446	1889	1614	42.43
105	1668	2132	1835	46.93
115	2173	2690	2348	56.9
125	2782	3336	2964	67
140	3841	4430	4052	77.88
145	4224	4821	4446	80.33
155	5015	5625	5266	83.48
160	5416	6044	5685	84.18
170	6219	6882	6527	83.82
180	6979	7737	7355	81.1
190	7696	8530	8145	76.01
200	8359	9244	8873	68.54
210	8968	9880	9516	58.7
220	9508	10493	10051	46.8
230	9975	11097	10474	37.68
240	10409	11702	10826	33.02
250	10755	12295	11151	32.36
261	10957	12917	11507	32.36
270	11092	13418	11798	NA
