depth	min95%	max95%	best	acc.rate
5	-57	137	35	6.84
10	-21	168	69	6.84
15	8	199	104	6.84
20	31	232	138	6.84
25	55	268	172	6.84
30	78	307	206	6.84
35	99	350	241	6.84
40	120	396	275	6.84
45	141	440	309	6.84
50	214	515	380	21.6
55	309	624	488	21.6
60	402	752	596	21.6
65	499	899	704	21.6
70	580	1050	812	21.6
75	640	1208	920	21.6
80	692	1379	1028	21.6
85	766	1562	1136	21.6
90	924	1697	1279	35.52
95	1155	1792	1457	35.52
100	1382	1907	1634	35.52
105	1586	2068	1812	35.52
115	1957	2510	2167	35.52
125	2651	3175	2866	81.3
140	3847	4348	4085	81.3
145	4233	4768	4491	81.3
155	4960	5663	5304	81.3
160	5342	6112	5711	81.3
170	6073	7023	6524	82.11
180	6973	7756	7352	82.93
190	7900	8489	8182	82.93
200	8790	9270	9011	82.93
210	9632	10069	9840	82.93
220	10271	10744	10482	7.99
230	10326	10845	10562	7.99
240	10362	10971	10642	7.99
250	10382	11140	10722	7.99
261	10396	11373	10810	7.99
270	10403	11586	10882	NA
