depth	min95%	max95%	best	acc.rate
0	-127	59	-15	12.38
10	17	182	111	13.39
15	93	253	180	14.59
20	179	333	257	16.25
25	264	423	342	18.38
30	363	520	439	20.98
35	470	640	550	24.04
40	594	774	677	27.56
45	737	921	822	31.55
50	906	1087	989	35.86
55	1094	1266	1176	39.91
60	1302	1467	1383	43.62
65	1527	1689	1608	47.01
70	1767	1926	1850	50.07
75	2017	2184	2106	52.81
80	2280	2448	2375	55.21
85	2555	2726	2655	57.29
90	2838	3015	2945	59.04
95	3133	3310	3243	60.46
100	3435	3614	3548	61.53
105	3744	3927	3857	62.16
110	4057	4244	4168	62.34
115	4371	4564	4480	62.08
120	4681	4879	4789	61.36
125	4986	5187	5093	60.19
130	5282	5493	5391	58.58
135	5564	5787	5680	56.52
140	5831	6070	5958	54.01
145	6087	6338	6222	51.04
150	6327	6589	6471	47.63
155	6554	6821	6701	43.77
160	6761	7033	6912	39.47
165	6949	7221	7100	34.88
170	7116	7384	7266	30.68
175	7270	7526	7412	26.96
180	7407	7649	7540	23.71
185	7533	7754	7653	20.94
190	7647	7848	7752	18.63
195	7751	7929	7842	16.8
200	7843	8003	7923	15.44
205	7926	8075	7998	14.55
210	7998	8144	8070	14.13
215	8061	8223	8140	14.1
219	8102	8294	8197	NA
