"ID","C14_age","cal_BP","error","reservoir","depth","thickness","Rcode"
5014,990,"",40,"",47.5,5,"C14"
5015,3170,"",40,"",97.5,5,"C14"
5016,6130,"",40,"",162.5,5,"C14"
5017,7280,"",40,"",212.5,5,"C14"
