"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
5172,3440,"",30,"",126,0,"C14"
5173,6005,"",35,"",247,0,"C14"
5174,NA,NA,NA,"",NA,0,"BOT_U"
