depth	min95%	max95%	best	acc.rate
16	-318	-10	-195	8.59
32	-165	102	-57	8.59
48	-10	215	80	8.59
64	142	332	218	8.59
80	292	454	355	8.58
96	442	573	492	8.58
112	589	696	629	8.57
128	732	826	766	8.55
144	867	954	903	8.49
160	997	1077	1037	8.29
176	1121	1198	1168	7.97
192	1244	1318	1292	7.51
208	1363	1437	1408	6.95
224	1471	1549	1515	6.3
240	1563	1650	1610	5.57
256	1639	1737	1693	4.76
272	1704	1811	1763	3.93
288	1763	1873	1821	3.28
304	1815	1925	1869	2.81
320	1861	1970	1912	2.54
336	1903	2017	1952	2.44
352	1940	2070	1991	2.44
368	1973	2130	2030	2.44
384	2003	2189	2069	2.44
400	2030	2250	2108	2.44
416	2056	2315	2147	2.44
432	2081	2379	2186	2.44
448	2105	2443	2225	2.44
464	2127	2507	2264	2.44
480	2147	2577	2303	2.44
496	2165	2641	2342	2.44
512	2183	2710	2381	2.44
528	2203	2778	2420	2.44
544	2223	2845	2460	2.44
560	2246	2915	2499	2.44
576	2267	2984	2538	2.44
592	2286	3050	2577	2.44
608	2308	3117	2616	2.44
624	2327	3186	2655	2.44
630	2333	3211	2669	NA
