ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5112,890,,40,,13,,C14
5113,2850,,40,,51,,C14
5114,3340,,40,,98,,C14
5115,4080,,40,,144,,C14
5116,6465,,25,,212,,C14
5117,9590,,60,,298,,C14
5118,9720,,70,,362,,C14
5119,10440,,40,,392,,C14
5120,11005,,45,,402,,C14
