depth	min95%	max95%	best	acc.rate
0	-101	97	2	42.3
10	340	503	425	42.3
25	963	1145	1060	42.3
45	1764	2015	1905	42.3
50	1962	2234	2117	42.3
60	2292	2545	2435	28.3
75	2742	2982	2859	28.3
80	2882	3133	3001	28.3
90	3141	3436	3284	28.3
105	3681	4026	3847	83.89
120	4963	5257	5105	83.89
130	5792	6099	5944	83.89
145	7018	7402	7203	83.89
155	7662	8082	7867	14.08
172	7949	8283	8106	14.08
190	8209	8590	8360	14.08
205	8396	8889	8571	14.08
215	9109	9535	9282	90.12
225	9962	10399	10183	90.12
235	10727	11347	11039	90.12
245	11494	12382	11940	90.12
255	12237	13426	12842	NA
