depth	min95%	max95%	best	acc.rate
0	-170	53	-23	14.65
5	-78	118	51	14.93
10	15	192	127	15.7
25	306	457	393	20.91
30	419	566	503	23.61
35	545	690	627	26.8
40	682	831	769	30.48
45	847	993	929	34.63
50	1031	1173	1110	38.5
55	1233	1372	1309	41.55
60	1443	1583	1522	43.79
65	1662	1805	1744	45.21
70	1885	2034	1971	45.82
75	2114	2263	2200	45.61
80	2333	2491	2427	44.59
85	2546	2710	2646	42.76
90	2751	2920	2855	40.11
95	2945	3116	3050	37.3
100	3127	3297	3231	34.75
105	3297	3468	3400	32.46
110	3457	3628	3558	30.44
115	3607	3782	3707	28.68
120	3752	3925	3847	27.19
125	3893	4063	3981	25.96
130	4023	4194	4108	24.99
135	4147	4324	4232	24.3
140	4265	4451	4352	23.86
145	4376	4576	4471	23.55
150	4491	4701	4588	23.26
155	4602	4828	4704	23
160	4713	4948	4819	22.76
165	4824	5067	4932	22.54
170	4935	5186	5044	22.36
175	5047	5292	5156	22.2
180	5158	5396	5266	22.06
185	5270	5501	5376	21.95
190	5380	5607	5486	21.86
195	5492	5714	5595	21.8
200	5606	5816	5704	21.76
205	5719	5915	5813	21.75
210	5831	6021	5922	21.77
215	5943	6127	6031	21.81
220	6053	6233	6140	21.87
225	6165	6339	6249	21.96
230	6277	6446	6359	22.08
235	6389	6554	6470	22.22
240	6503	6665	6581	22.39
245	6617	6777	6694	22.5
250	6729	6888	6806	22.53
255	6839	7004	6919	22.45
260	6950	7116	7031	22.28
300	7752	7940	7848	17.42
305	7837	8023	7933	16.38
310	7914	8101	8012	15.24
315	7987	8171	8086	14
320	8058	8234	8153	12.67
325	8123	8290	8214	11.24
330	8181	8336	8267	9.71
335	8233	8378	8313	8.28
340	8279	8416	8352	7.08
345	8317	8448	8385	6.09
350	8352	8478	8414	5.34
355	8382	8508	8439	4.8
360	8406	8542	8463	4.49
365	8423	8581	8485	4.4
370	8430	8621	8507	4.4
375	8435	8659	8529	4.4
380	8440	8699	8551	4.4
385	8443	8744	8573	4.4
390	8447	8781	8595	4.4
395	8451	8820	8617	4.4
400	8453	8856	8639	4.4
405	8456	8897	8661	4.4
410	8460	8942	8683	4.4
415	8463	8985	8705	4.4
420	8466	9025	8727	4.4
425	8469	9063	8749	4.4
430	8472	9108	8771	4.4
435	8475	9155	8793	4.4
440	8478	9201	8815	4.4
445	8481	9246	8837	4.4
450	8484	9288	8859	4.4
455	8487	9330	8881	4.4
460	8490	9371	8903	NA
