depth	min95%	max95%	best	acc.rate
0	-99	-13	-55	0.49
5	-84	-21	-53	0.51
10	-75	-25	-50	0.66
15	-69	-21	-46	0.91
20	-64	-19	-41	0.98
25	-60	-14	-36	1.07
30	-52	-7	-30	1.88
35	-36	12	-17	3.6
40	-17	67	5	5.36
45	-4	158	32	5
50	-1	238	55	4.33
55	1	299	76	3.71
60	3	352	93	3.14
65	3	392	108	2.61
70	2	413	120	2.12
75	0	427	129	1.67
80	-4	433	137	1.27
85	-7	434	143	0.91
90	-8	430	146	0.59
95	-11	415	149	0.32
100	-14	399	150	0.09
105	-18	370	150	-0.1
110	-20	356	149	-0.24
115	-22	337	148	-0.34
120	-23	325	146	-0.39
125	-23	316	144	-0.41
130	-21	306	142	-0.38
135	-16	296	140	-0.3
140	-9	290	139	-0.18
145	1	281	138	-0.02
150	12	270	139	0.18
155	21	264	140	0.43
160	28	262	143	0.68
165	34	265	147	0.89
170	36	270	151	1.08
175	30	275	157	1.24
180	24	279	164	1.36
185	20	282	171	1.46
190	13	286	178	1.52
195	7	292	186	1.56
200	-5	306	194	1.57
205	-35	338	201	1.57
210	-66	374	209	1.57
215	-96	410	217	1.57
220	-126	447	225	1.57
225	-156	484	233	1.57
230	-186	520	241	1.57
235	-217	557	248	1.57
240	-247	594	256	1.57
245	-278	631	264	1.57
250	-308	666	272	1.57
255	-339	702	280	1.57
260	-369	738	287	1.57
265	-399	775	295	1.57
270	-430	811	303	1.57
275	-460	847	311	1.57
280	-491	884	319	1.57
285	-521	919	327	1.57
290	-551	955	334	1.57
295	-582	991	342	1.57
300	-612	1027	350	1.57
305	-642	1064	358	1.57
310	-673	1101	366	1.57
315	-703	1138	374	1.57
320	-734	1175	381	1.57
325	-764	1211	389	1.57
330	-794	1248	397	1.57
335	-825	1285	405	1.57
340	-855	1321	413	1.57
345	-885	1357	421	1.57
350	-916	1394	428	1.57
355	-946	1430	436	1.57
360	-977	1467	444	1.57
365	-1007	1503	452	1.57
370	-1037	1539	460	1.57
375	-1068	1576	468	1.57
380	-1098	1613	475	1.57
385	-1128	1649	483	1.57
389	-1153	1678	490	1.57
390	-1159	1685	491	NA
