"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
5589,NA,NA,NA,"",0,0,"TOP_C"
5590,"","-52",NA,"",2.5,3,"PB2"
5591,"","-50",NA,"",13,4,"PB2"
5592,"","-35",NA,"",22,2,"PB2"
5593,"","-32",NA,"",28,4,"PB2"
5594,"","-26",NA,"",37,2,"PB2"
5595,"","21",NA,"",43,4,"PB2"
5596,"125","",25,"",155,0,"C14"
5597,"220","",25,"",199,0,"C14"
5598,NA,NA,NA,"",390,0,"BOT_C"
