depth	min95%	max95%	best	acc.rate
0	-110	10	-53	0.07
5	-92	-12	-52	0.07
10	-91	-13	-52	0.07
15	-87	-8	-48	1.92
20	-77	2	-38	1.92
25	-67	0	-34	0.19
30	-70	6	-32	0.89
35	-66	18	-27	0.89
40	-35	106	6	10.54
45	-4	236	40	0.91
50	-3	234	44	0.91
55	-1	232	49	0.91
60	0	230	53	0.91
65	1	226	58	0.91
70	2	225	62	0.91
75	3	224	67	0.91
80	4	222	72	0.91
85	5	221	76	0.91
90	6	220	81	0.91
95	7	219	85	0.91
100	8	215	90	0.91
105	9	212	94	0.91
110	10	212	99	0.91
115	11	215	103	0.91
120	12	214	108	0.91
125	13	218	112	0.91
130	14	223	117	0.91
135	15	230	121	0.91
140	15	238	126	0.91
145	16	246	130	0.91
150	17	256	135	0.91
155	16	266	140	1.19
160	31	262	145	1.19
165	30	266	151	1.19
170	26	270	157	1.19
175	22	274	163	1.19
180	20	278	169	1.19
185	16	281	175	1.19
190	12	286	181	1.19
195	7	292	187	1.19
200	-5	306	193	1.19
205	-32	333	199	1.19
210	-59	362	205	1.19
215	-88	392	211	1.19
220	-116	422	217	1.19
225	-144	453	223	1.19
230	-172	484	229	1.19
235	-200	515	235	1.19
240	-229	545	241	1.19
245	-257	576	246	1.19
250	-286	607	252	1.19
255	-314	636	258	1.19
260	-342	667	264	1.19
265	-370	698	270	1.19
270	-397	727	276	1.19
275	-426	756	282	1.19
280	-454	787	288	1.19
285	-483	817	294	1.19
290	-511	847	300	1.19
295	-539	877	306	1.19
300	-568	908	312	1.19
305	-596	939	318	1.19
310	-625	970	324	1.19
315	-653	1001	330	1.19
320	-682	1031	336	1.19
325	-710	1062	342	1.19
330	-738	1093	347	1.19
335	-767	1123	353	1.19
340	-795	1154	359	1.19
345	-823	1184	365	1.19
350	-852	1214	371	1.19
355	-880	1245	377	1.19
360	-908	1275	383	1.19
365	-936	1305	389	1.19
370	-965	1336	395	1.19
375	-993	1366	401	1.19
380	-1021	1396	407	1.19
385	-1050	1427	413	1.19
389	-1072	1451	418	1.19
390	-1078	1457	419	NA
